,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
20918,36,admin.,single,university.degree,no,yes,no,cellular,aug,thu,1217,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20919,34,technician,single,university.degree,no,yes,no,telephone,aug,thu,313,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20920,35,technician,married,professional.course,no,no,no,cellular,aug,thu,38,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20921,42,technician,single,university.degree,no,yes,no,cellular,aug,thu,213,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20922,51,blue-collar,married,basic.4y,unknown,yes,yes,cellular,aug,thu,297,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20924,34,technician,single,university.degree,no,yes,no,cellular,aug,thu,812,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
20925,32,admin.,single,university.degree,no,no,no,cellular,aug,thu,356,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20926,32,admin.,single,university.degree,no,yes,no,cellular,aug,thu,605,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20927,58,technician,divorced,university.degree,unknown,yes,no,cellular,aug,thu,86,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20928,42,technician,single,university.degree,no,yes,no,cellular,aug,thu,935,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20930,57,retired,married,basic.4y,no,yes,no,cellular,aug,thu,92,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20931,34,technician,married,university.degree,unknown,yes,no,cellular,aug,thu,414,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20933,41,technician,single,university.degree,no,yes,no,cellular,aug,thu,127,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20935,31,admin.,single,university.degree,unknown,no,no,cellular,aug,thu,69,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20937,54,self-employed,married,university.degree,unknown,yes,no,cellular,aug,thu,148,13,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20938,52,services,married,basic.9y,unknown,yes,yes,cellular,aug,thu,110,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20940,31,technician,married,university.degree,no,yes,no,cellular,aug,thu,214,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20943,48,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,thu,240,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20944,29,admin.,single,university.degree,unknown,no,no,cellular,aug,thu,112,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20946,41,technician,married,university.degree,unknown,yes,no,cellular,aug,thu,423,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20947,49,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,thu,503,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20949,31,admin.,married,university.degree,no,yes,no,cellular,aug,thu,95,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20950,31,admin.,married,university.degree,no,yes,no,cellular,aug,thu,67,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20951,47,admin.,married,university.degree,no,no,no,cellular,aug,thu,93,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20952,31,admin.,single,university.degree,no,no,no,cellular,aug,thu,230,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20953,31,admin.,married,university.degree,no,yes,no,cellular,aug,thu,113,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20955,36,technician,divorced,professional.course,no,yes,no,cellular,aug,thu,106,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20957,30,admin.,married,university.degree,no,no,no,cellular,aug,thu,165,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20958,32,admin.,single,university.degree,no,no,no,cellular,aug,thu,59,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20961,31,admin.,single,university.degree,no,yes,no,cellular,aug,thu,108,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20962,50,technician,single,university.degree,no,yes,no,cellular,aug,thu,89,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20968,30,admin.,single,university.degree,unknown,no,no,cellular,aug,thu,272,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20969,47,admin.,married,high.school,no,no,no,cellular,aug,thu,168,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20970,44,blue-collar,married,basic.6y,unknown,no,no,cellular,aug,thu,314,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20971,49,admin.,married,university.degree,no,yes,no,cellular,aug,thu,260,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20972,29,technician,single,professional.course,no,yes,no,telephone,aug,thu,85,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20973,46,admin.,married,university.degree,no,no,no,cellular,aug,thu,87,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20975,45,admin.,single,university.degree,no,no,no,cellular,aug,thu,505,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
20979,31,technician,married,university.degree,no,yes,no,cellular,aug,thu,197,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20980,39,admin.,divorced,university.degree,no,no,no,cellular,aug,thu,78,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20982,40,admin.,married,university.degree,unknown,yes,no,cellular,aug,thu,343,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20983,34,technician,married,high.school,no,yes,no,cellular,aug,thu,221,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20985,59,retired,married,basic.4y,no,yes,yes,cellular,aug,thu,265,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20987,46,technician,married,high.school,unknown,no,no,cellular,aug,thu,206,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20989,30,technician,married,professional.course,unknown,yes,no,cellular,aug,thu,159,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20990,33,technician,married,professional.course,no,no,yes,cellular,aug,thu,924,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20991,44,blue-collar,married,basic.6y,unknown,no,no,cellular,aug,thu,145,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20992,34,technician,married,high.school,no,yes,no,cellular,aug,thu,85,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20994,34,technician,single,university.degree,no,no,no,telephone,aug,thu,214,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20996,47,admin.,married,high.school,no,yes,yes,cellular,aug,thu,3322,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20997,30,admin.,married,high.school,unknown,no,yes,cellular,aug,thu,153,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20998,31,housemaid,married,basic.6y,no,no,no,cellular,aug,thu,136,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20999,56,blue-collar,married,basic.4y,no,yes,no,cellular,aug,thu,366,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21000,58,technician,married,high.school,no,yes,no,cellular,aug,thu,260,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21003,31,housemaid,married,university.degree,no,yes,yes,cellular,aug,thu,208,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21004,31,housemaid,married,basic.6y,no,yes,yes,telephone,aug,thu,698,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
21005,49,technician,married,professional.course,no,yes,yes,cellular,aug,thu,11,14,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21006,57,technician,single,university.degree,unknown,yes,yes,cellular,aug,thu,433,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21008,39,management,married,university.degree,no,yes,no,cellular,aug,thu,80,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21010,53,admin.,married,high.school,unknown,no,no,cellular,aug,thu,201,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21012,33,technician,married,professional.course,no,no,yes,cellular,aug,thu,189,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21013,33,technician,married,professional.course,no,yes,yes,cellular,aug,thu,168,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21014,47,admin.,married,university.degree,no,yes,no,cellular,aug,thu,61,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21016,34,technician,married,university.degree,no,no,no,telephone,aug,thu,122,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21017,35,management,married,high.school,no,yes,no,cellular,aug,thu,448,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21019,47,admin.,married,university.degree,no,no,no,cellular,aug,thu,167,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21021,50,technician,single,university.degree,no,yes,no,cellular,aug,thu,350,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21022,31,technician,single,professional.course,no,no,no,cellular,aug,thu,449,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21024,55,technician,divorced,professional.course,no,no,yes,cellular,aug,thu,388,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21025,44,technician,divorced,professional.course,unknown,yes,no,cellular,aug,thu,145,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21027,32,admin.,single,university.degree,no,yes,no,cellular,aug,thu,217,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21028,32,admin.,single,university.degree,no,yes,yes,cellular,aug,thu,153,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21029,31,admin.,single,university.degree,no,yes,yes,cellular,aug,thu,337,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21030,30,technician,single,professional.course,no,yes,yes,cellular,aug,thu,94,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21031,45,blue-collar,married,basic.6y,no,yes,yes,cellular,aug,thu,425,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21033,42,self-employed,married,basic.4y,unknown,yes,no,cellular,aug,thu,52,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21034,31,technician,married,university.degree,no,yes,no,cellular,aug,thu,168,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21036,35,technician,single,professional.course,no,yes,yes,cellular,aug,thu,41,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21038,41,management,married,university.degree,no,yes,no,cellular,aug,thu,789,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21039,35,technician,single,professional.course,no,yes,no,cellular,aug,thu,636,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21040,35,technician,married,professional.course,no,yes,yes,telephone,aug,thu,34,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21043,35,self-employed,married,university.degree,no,yes,no,cellular,aug,thu,884,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
21044,46,admin.,married,university.degree,no,yes,yes,cellular,aug,thu,63,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21045,51,blue-collar,married,basic.9y,unknown,no,no,cellular,aug,thu,187,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21046,31,technician,single,high.school,no,yes,no,cellular,aug,thu,170,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21047,51,blue-collar,married,basic.9y,unknown,yes,yes,cellular,aug,thu,129,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21048,33,admin.,single,university.degree,no,no,no,cellular,aug,thu,277,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21049,47,blue-collar,married,basic.9y,unknown,yes,yes,cellular,aug,thu,84,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21051,34,technician,single,university.degree,no,yes,yes,cellular,aug,thu,38,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21053,33,technician,married,professional.course,no,no,no,cellular,aug,thu,155,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21055,31,technician,married,professional.course,unknown,yes,yes,telephone,aug,thu,31,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21057,41,admin.,divorced,university.degree,unknown,no,no,cellular,aug,thu,120,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21059,34,admin.,married,university.degree,no,yes,no,telephone,aug,thu,365,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21060,34,admin.,married,university.degree,no,yes,no,cellular,aug,thu,248,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21062,35,admin.,single,university.degree,no,no,yes,cellular,aug,thu,85,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21063,53,technician,married,professional.course,no,yes,no,cellular,aug,thu,178,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21064,30,technician,single,professional.course,no,yes,no,cellular,aug,thu,138,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21066,47,blue-collar,married,unknown,unknown,no,no,telephone,aug,thu,753,13,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
21067,54,self-employed,married,high.school,no,yes,yes,cellular,aug,thu,904,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
21068,54,technician,married,professional.course,no,no,no,cellular,aug,thu,478,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21069,31,technician,married,high.school,no,no,no,cellular,aug,thu,124,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21070,47,blue-collar,married,unknown,unknown,yes,no,cellular,aug,thu,227,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21071,29,technician,single,university.degree,no,yes,no,telephone,aug,thu,226,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21073,43,housemaid,divorced,professional.course,no,no,yes,cellular,aug,thu,306,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21077,54,technician,married,professional.course,no,yes,yes,cellular,aug,thu,64,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21079,33,housemaid,married,professional.course,no,yes,no,cellular,aug,thu,110,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21081,37,technician,single,professional.course,no,yes,no,cellular,aug,thu,286,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21082,29,technician,single,university.degree,no,yes,no,telephone,aug,thu,119,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21085,32,admin.,single,university.degree,no,no,no,cellular,aug,thu,211,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21086,36,technician,married,professional.course,no,yes,no,cellular,aug,thu,126,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21088,54,blue-collar,married,basic.4y,no,no,no,cellular,aug,thu,253,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21091,36,technician,married,professional.course,no,yes,no,cellular,aug,thu,45,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21094,32,technician,single,university.degree,no,yes,no,cellular,aug,thu,76,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
21095,35,technician,married,university.degree,no,unknown,unknown,cellular,aug,thu,1579,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
21101,33,unemployed,divorced,professional.course,no,no,no,cellular,aug,mon,90,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
21104,35,admin.,divorced,university.degree,no,yes,no,cellular,aug,mon,139,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
21105,45,services,married,basic.6y,no,yes,no,cellular,aug,mon,671,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,yes
21106,31,management,married,university.degree,no,yes,no,cellular,aug,mon,181,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
21107,33,technician,single,professional.course,no,yes,no,cellular,aug,mon,54,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
21108,33,entrepreneur,married,university.degree,no,yes,no,cellular,aug,mon,59,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
21109,34,admin.,single,university.degree,no,no,no,cellular,aug,mon,299,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
21110,32,technician,married,professional.course,no,yes,no,cellular,aug,mon,92,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
21111,33,admin.,married,university.degree,no,unknown,unknown,cellular,aug,mon,73,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
21112,30,technician,single,high.school,no,no,no,cellular,aug,mon,638,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,yes
21113,35,technician,married,professional.course,no,no,no,cellular,aug,mon,594,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,yes
21114,41,technician,married,professional.course,no,yes,no,cellular,aug,mon,105,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
21116,38,admin.,divorced,university.degree,no,no,no,cellular,aug,mon,140,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
21117,46,services,married,unknown,unknown,no,no,cellular,aug,mon,458,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
21119,29,technician,single,high.school,no,yes,no,cellular,aug,mon,87,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
21121,41,technician,married,professional.course,no,no,no,cellular,aug,mon,203,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
21122,30,technician,single,university.degree,unknown,no,no,cellular,aug,mon,131,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
21124,56,retired,married,basic.6y,no,no,no,cellular,aug,mon,68,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
21125,30,admin.,married,university.degree,unknown,yes,no,cellular,aug,mon,109,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
21127,32,admin.,married,university.degree,no,yes,yes,cellular,aug,mon,124,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
21128,30,housemaid,married,professional.course,no,yes,no,cellular,aug,mon,105,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
21129,40,technician,married,professional.course,no,no,no,cellular,aug,mon,108,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
21132,36,self-employed,married,basic.6y,unknown,no,no,cellular,aug,mon,233,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
21133,35,technician,married,professional.course,no,yes,yes,cellular,aug,mon,882,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,yes
21134,48,services,married,high.school,no,no,no,cellular,aug,mon,115,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
21136,31,admin.,married,university.degree,no,no,no,cellular,aug,mon,145,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
21137,29,technician,single,high.school,no,no,no,cellular,aug,mon,26,9,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
21138,47,admin.,single,university.degree,no,no,no,cellular,aug,mon,151,9,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
21141,31,technician,single,university.degree,no,no,no,cellular,aug,mon,230,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
21142,45,services,married,basic.6y,no,yes,yes,cellular,aug,mon,157,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
21143,37,technician,married,professional.course,no,yes,no,cellular,aug,mon,393,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
21144,32,technician,married,high.school,unknown,yes,no,cellular,aug,mon,111,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
21145,30,admin.,married,university.degree,unknown,yes,yes,cellular,aug,mon,84,9,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
21147,48,blue-collar,married,unknown,no,no,no,cellular,aug,mon,528,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,yes
21148,46,services,married,unknown,unknown,unknown,unknown,cellular,aug,mon,73,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
21149,32,admin.,married,university.degree,no,yes,yes,cellular,aug,mon,71,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
21150,50,admin.,married,university.degree,no,no,no,cellular,aug,mon,70,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
21151,30,admin.,married,university.degree,no,no,no,cellular,aug,mon,146,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
21152,46,services,married,unknown,unknown,yes,no,cellular,aug,mon,151,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
21153,47,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,mon,74,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
21155,34,unemployed,married,university.degree,unknown,yes,no,cellular,aug,mon,452,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
