,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
12765,60,admin.,married,high.school,unknown,yes,no,cellular,jul,tue,143,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
39064,28,admin.,single,university.degree,no,yes,yes,cellular,dec,fri,454,6,999,1,failure,-3.0,92.713,-33.0,0.71,5023.5,no
25253,44,technician,married,high.school,no,no,no,cellular,nov,tue,231,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no
19187,36,admin.,married,university.degree,no,yes,no,cellular,aug,tue,223,4,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
28886,51,blue-collar,married,basic.9y,unknown,yes,no,cellular,apr,fri,81,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
17006,47,technician,divorced,high.school,no,yes,no,cellular,jul,thu,828,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
9155,33,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,fri,420,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
991,39,services,single,high.school,no,unknown,unknown,telephone,may,wed,239,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
1306,37,blue-collar,married,unknown,unknown,yes,no,telephone,may,thu,266,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
9973,45,entrepreneur,married,basic.6y,no,no,no,telephone,jun,wed,215,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
714,43,services,married,high.school,no,no,no,telephone,may,tue,174,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
2044,43,management,married,basic.6y,unknown,no,no,telephone,may,mon,189,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6280,30,self-employed,married,basic.9y,no,no,no,telephone,may,tue,3094,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes
10486,45,blue-collar,divorced,basic.4y,no,yes,no,telephone,jun,tue,100,8,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
36344,59,retired,divorced,university.degree,no,no,no,cellular,jun,tue,368,2,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,no
15952,35,entrepreneur,single,university.degree,no,yes,no,cellular,jul,mon,88,5,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
24152,40,admin.,married,university.degree,no,no,no,telephone,nov,mon,52,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
38181,63,retired,married,basic.6y,no,yes,no,cellular,oct,fri,91,2,999,0,nonexistent,-3.4,92.431,-26.9,0.752,5017.5,no
15548,31,services,single,university.degree,no,no,yes,cellular,jul,fri,409,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
8609,25,student,single,high.school,no,no,yes,telephone,jun,wed,433,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
4304,38,technician,married,professional.course,unknown,yes,no,telephone,may,tue,231,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
3397,28,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,523,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
28166,57,blue-collar,married,high.school,no,yes,yes,cellular,apr,mon,2316,1,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,no
20416,45,technician,married,professional.course,no,yes,no,cellular,aug,tue,196,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
10113,49,admin.,married,university.degree,no,yes,yes,telephone,jun,thu,185,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
22850,51,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,mon,324,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
37801,54,retired,married,professional.course,unknown,no,no,cellular,aug,tue,95,2,999,0,nonexistent,-2.9,92.201,-31.4,0.838,5076.2,yes
6427,38,technician,single,high.school,no,no,no,telephone,may,wed,152,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36471,31,services,married,high.school,no,no,no,cellular,jun,wed,592,4,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
16454,29,technician,single,university.degree,no,yes,yes,cellular,jul,wed,1089,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
32615,26,student,single,high.school,no,yes,no,cellular,may,mon,73,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
538,38,admin.,single,basic.6y,unknown,no,no,telephone,may,tue,250,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
20501,43,admin.,divorced,university.degree,unknown,no,no,cellular,aug,tue,111,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
35831,43,entrepreneur,married,professional.course,no,yes,yes,cellular,may,fri,114,1,999,1,failure,-1.8,92.893,-46.2,1.259,5099.1,no
15303,25,services,single,high.school,no,yes,no,cellular,jul,fri,172,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
21989,35,technician,single,university.degree,no,no,no,cellular,aug,wed,118,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
39614,78,retired,divorced,basic.4y,no,yes,no,cellular,may,fri,218,2,7,2,success,-1.8,93.876,-40.0,0.682,5008.7,no
24193,55,blue-collar,married,basic.9y,no,no,no,cellular,nov,mon,236,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
22288,39,admin.,married,university.degree,unknown,yes,yes,cellular,aug,thu,381,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
3021,59,blue-collar,divorced,basic.4y,no,no,no,telephone,may,wed,341,5,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
33573,31,admin.,married,high.school,no,unknown,unknown,cellular,may,tue,213,6,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
26023,43,management,married,university.degree,no,no,yes,cellular,nov,wed,73,2,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
19800,38,admin.,married,university.degree,no,no,no,cellular,aug,fri,111,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
38108,56,unemployed,married,professional.course,no,no,no,cellular,sep,fri,1551,1,999,2,failure,-3.4,92.379,-29.8,0.762,5017.5,no
32531,36,services,married,high.school,unknown,no,no,cellular,may,fri,89,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
24566,30,admin.,single,university.degree,no,yes,no,cellular,nov,mon,711,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
3812,35,admin.,divorced,university.degree,no,yes,no,telephone,may,fri,221,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
13126,34,admin.,single,university.degree,unknown,yes,no,cellular,jul,wed,132,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
17401,30,admin.,married,high.school,no,no,no,cellular,jul,mon,219,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
10676,33,services,married,high.school,unknown,yes,no,telephone,jun,tue,1345,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,yes
28982,42,admin.,married,high.school,no,yes,no,cellular,apr,fri,88,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
16860,52,services,married,high.school,unknown,no,no,cellular,jul,thu,200,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
23106,33,management,married,university.degree,no,yes,no,cellular,aug,tue,126,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
5848,36,admin.,married,university.degree,no,yes,no,telephone,may,mon,138,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
24468,42,admin.,married,university.degree,no,yes,no,cellular,nov,mon,375,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
29780,53,management,divorced,university.degree,unknown,no,no,cellular,apr,mon,414,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
9014,41,services,married,high.school,no,no,no,telephone,jun,thu,231,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
24864,31,housemaid,married,university.degree,unknown,no,no,cellular,nov,tue,110,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no
39231,38,blue-collar,single,high.school,no,no,no,telephone,mar,tue,450,3,6,2,success,-1.8,93.369,-34.8,0.652,5008.7,yes
1929,33,blue-collar,married,basic.4y,no,yes,no,telephone,may,fri,232,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
3359,34,blue-collar,single,basic.9y,unknown,no,yes,telephone,may,thu,110,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
9847,36,blue-collar,married,basic.6y,no,no,no,telephone,jun,wed,105,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
5098,53,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,373,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
33005,33,admin.,married,high.school,no,yes,yes,cellular,may,mon,56,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
34583,34,entrepreneur,single,university.degree,no,yes,no,cellular,may,thu,87,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
38151,35,admin.,married,university.degree,no,yes,no,telephone,sep,wed,234,1,999,0,nonexistent,-3.4,92.379,-29.8,0.753,5017.5,yes
8941,50,technician,married,professional.course,unknown,yes,no,telephone,jun,thu,87,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
17574,39,technician,single,university.degree,unknown,no,no,cellular,jul,mon,644,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
36017,55,retired,married,high.school,no,no,no,cellular,may,tue,256,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
17987,31,blue-collar,single,professional.course,no,yes,no,cellular,jul,tue,825,13,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
18958,32,technician,married,university.degree,no,yes,no,cellular,aug,mon,130,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
12830,48,management,married,high.school,no,no,no,cellular,jul,tue,154,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
30658,33,management,married,university.degree,no,yes,no,cellular,may,tue,35,6,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
10307,53,entrepreneur,married,basic.4y,no,no,no,telephone,jun,mon,339,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
2746,53,services,married,high.school,unknown,yes,no,telephone,may,wed,80,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
11401,36,technician,married,professional.course,no,no,no,telephone,jun,fri,206,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
9103,60,admin.,single,high.school,no,no,no,telephone,jun,fri,118,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
25718,54,technician,married,basic.9y,no,no,no,cellular,nov,wed,198,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
9644,25,technician,single,professional.course,no,yes,no,telephone,jun,mon,97,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
6203,36,services,married,high.school,no,no,yes,telephone,may,tue,1590,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
22424,41,self-employed,married,basic.9y,no,yes,no,cellular,aug,fri,313,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
25650,31,admin.,single,high.school,no,yes,no,cellular,nov,wed,79,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
18349,37,services,single,high.school,no,no,no,cellular,jul,thu,52,6,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
6284,48,management,divorced,university.degree,no,yes,no,telephone,may,tue,159,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
1794,30,technician,married,professional.course,no,yes,no,telephone,may,fri,253,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
12886,31,management,single,basic.9y,no,yes,no,cellular,jul,tue,123,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
4532,37,blue-collar,married,unknown,no,no,no,telephone,may,tue,154,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
5684,41,unknown,married,basic.6y,unknown,no,no,telephone,may,mon,204,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
34304,28,services,married,high.school,no,yes,yes,cellular,may,thu,189,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
39935,33,admin.,married,high.school,no,no,no,telephone,jun,thu,11,1,999,0,nonexistent,-1.7,94.055,-39.8,0.742,4991.6,no
3363,40,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,thu,21,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
1345,60,entrepreneur,married,basic.4y,no,yes,no,telephone,may,thu,442,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
11921,38,unknown,married,unknown,unknown,yes,no,telephone,jun,fri,13,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
7510,46,technician,married,university.degree,no,yes,no,telephone,may,fri,170,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
32250,38,blue-collar,single,unknown,unknown,no,no,cellular,may,fri,936,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
20923,54,blue-collar,married,university.degree,unknown,yes,no,cellular,aug,thu,128,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
17261,49,technician,married,professional.course,unknown,no,no,cellular,jul,fri,394,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
22543,30,technician,single,university.degree,no,no,no,cellular,aug,fri,147,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
34227,42,blue-collar,divorced,basic.9y,no,no,yes,cellular,may,wed,300,5,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
8830,27,admin.,single,university.degree,no,no,yes,telephone,jun,thu,263,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
22524,36,admin.,married,high.school,no,yes,no,cellular,aug,fri,171,11,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
7087,36,admin.,married,high.school,no,no,no,telephone,may,thu,263,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
4042,34,blue-collar,married,basic.6y,no,no,no,telephone,may,mon,144,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no
31810,28,technician,single,basic.9y,no,yes,no,cellular,may,thu,263,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no
475,44,blue-collar,married,basic.9y,unknown,no,no,telephone,may,tue,472,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
15950,55,technician,married,professional.course,unknown,no,no,cellular,jul,mon,240,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
1443,35,services,married,basic.9y,no,yes,yes,telephone,may,thu,442,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
3870,46,blue-collar,married,basic.9y,no,no,yes,telephone,may,fri,134,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
4787,30,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,542,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no
24145,49,blue-collar,married,high.school,unknown,yes,no,cellular,nov,mon,108,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
26124,36,blue-collar,married,basic.6y,unknown,yes,no,cellular,nov,wed,320,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
9890,31,services,married,basic.9y,no,yes,no,telephone,jun,wed,886,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
35668,58,management,married,university.degree,no,no,no,cellular,may,mon,248,1,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,no
34555,34,technician,single,professional.course,no,yes,no,cellular,may,thu,277,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
36213,41,unemployed,married,university.degree,no,no,no,cellular,may,thu,142,3,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no
11054,36,blue-collar,married,high.school,no,no,no,telephone,jun,wed,626,5,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10053,35,technician,married,professional.course,no,yes,no,telephone,jun,thu,108,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
28077,31,admin.,married,university.degree,no,no,no,cellular,apr,fri,170,1,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,no
9289,44,admin.,married,high.school,no,no,no,telephone,jun,fri,36,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
23322,43,self-employed,married,university.degree,no,yes,no,cellular,aug,wed,217,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
4200,38,services,single,high.school,unknown,yes,no,telephone,may,mon,85,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no
26687,31,admin.,married,university.degree,no,yes,no,cellular,nov,thu,131,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
22134,52,admin.,married,unknown,no,no,no,cellular,aug,thu,331,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
7867,33,technician,single,university.degree,no,yes,no,telephone,jun,mon,42,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
14000,53,management,married,basic.9y,unknown,yes,yes,cellular,jul,fri,1041,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
7220,52,unemployed,married,high.school,unknown,no,no,telephone,may,thu,218,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
9247,35,admin.,married,university.degree,no,no,no,telephone,jun,fri,230,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
16077,59,retired,married,basic.6y,no,yes,no,cellular,jul,tue,807,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
6089,43,unknown,married,high.school,unknown,no,no,telephone,may,tue,109,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
34287,24,blue-collar,single,basic.9y,no,no,no,cellular,may,thu,925,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
7930,28,admin.,single,university.degree,no,no,no,telephone,jun,mon,362,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
24355,38,blue-collar,married,basic.4y,no,no,no,cellular,nov,mon,112,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
19913,53,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,fri,148,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
3337,34,management,married,university.degree,no,yes,no,telephone,may,thu,118,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
1578,29,admin.,single,university.degree,no,yes,no,telephone,may,thu,128,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
39316,24,technician,single,professional.course,no,yes,no,telephone,mar,thu,165,3,999,0,nonexistent,-1.8,93.369,-34.8,0.643,5008.7,no
9740,45,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,mon,553,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
22453,56,admin.,married,unknown,no,yes,no,cellular,aug,fri,157,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
19983,32,technician,divorced,university.degree,no,yes,yes,cellular,aug,fri,515,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
13230,26,blue-collar,single,basic.4y,no,yes,yes,cellular,jul,wed,215,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
32563,54,management,married,high.school,unknown,no,no,cellular,may,mon,229,5,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
2525,45,blue-collar,married,basic.4y,no,unknown,unknown,telephone,may,tue,93,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
22261,40,technician,married,professional.course,no,yes,no,cellular,aug,thu,156,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
36942,59,admin.,married,university.degree,no,yes,yes,cellular,jul,wed,92,1,999,0,nonexistent,-2.9,92.469,-33.6,1.085,5076.2,no
33362,33,technician,divorced,high.school,no,yes,no,cellular,may,tue,247,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
24955,47,admin.,divorced,high.school,no,no,no,cellular,nov,tue,352,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no
6909,35,services,married,high.school,unknown,no,no,telephone,may,thu,267,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
8573,42,blue-collar,married,basic.4y,unknown,yes,yes,telephone,jun,wed,317,9,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
1950,27,services,single,high.school,no,no,no,telephone,may,fri,86,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
11938,25,blue-collar,married,basic.9y,no,yes,no,telephone,jun,mon,82,5,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
18227,43,management,married,unknown,no,yes,yes,cellular,jul,wed,595,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
32268,40,services,married,basic.4y,unknown,yes,no,cellular,may,fri,237,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
35109,30,unemployed,single,high.school,no,no,no,cellular,may,fri,13,11,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
11072,35,admin.,married,high.school,no,yes,no,telephone,jun,wed,55,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
19319,55,retired,married,basic.4y,unknown,yes,yes,cellular,aug,wed,89,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
5555,51,admin.,divorced,basic.9y,unknown,yes,no,telephone,may,mon,135,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
14449,51,retired,married,university.degree,unknown,no,no,cellular,jul,tue,94,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16223,27,admin.,single,university.degree,unknown,yes,no,cellular,jul,tue,282,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
15282,35,unemployed,divorced,basic.9y,no,no,no,cellular,jul,thu,169,7,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
35780,33,admin.,married,university.degree,no,yes,no,cellular,may,mon,82,3,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
38313,28,student,single,unknown,no,yes,no,cellular,oct,thu,231,1,999,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,no
38917,24,admin.,single,university.degree,no,yes,no,cellular,nov,wed,84,1,9,3,failure,-3.4,92.649,-30.1,0.716,5017.5,no
28787,50,unemployed,married,basic.4y,unknown,yes,no,cellular,apr,thu,241,2,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no
